open,close,high,low
164.678,164.38,164.706,164.346
164.377,164.386,164.436,164.266
164.387,164.359,164.472,164.296
164.358,164.253,164.38,164.235
164.253,163.985,164.316,163.985
164.232,164.322,164.454,164.113
164.319,164.606,164.696,164.297
164.606,164.859,165.016,164.606
164.851,165.032,165.066,164.803
165.026,164.536,165.029,164.416
164.532,164.366,164.749,164.354
164.367,164.624,164.747,164.366
164.622,164.877,164.998,164.556
164.878,164.926,165.006,164.644
164.923,165.139,165.201,164.846
165.139,165.206,165.302,165.132
165.206,165.439,165.47,165.159
165.439,165.53,165.54,165.358
165.529,165.39,165.551,165.303
165.392,165.549,165.566,165.392
165.549,165.508,165.62,165.436
165.507,165.456,165.744,165.367
165.458,165.436,165.609,165.333
165.436,165.261,165.577,165.233
165.26,165.106,165.402,164.988
165.104,164.978,165.261,164.628
164.98,164.923,165.215,164.872
164.918,165.085,165.132,164.742
165.09,164.872,165.198,164.756
164.874,165.033,165.178,164.858
165.033,165.09,165.167,164.953
165.09,164.867,165.196,164.867
164.864,164.787,164.969,164.779
164.782,165.081,165.163,164.758
165.081,165.109,165.23,164.947
165.108,165.204,165.298,165.019
165.2,165.19,165.359,165.112
165.196,165.235,165.348,165.131
165.235,165.523,165.588,165.124
165.527,165.302,165.531,165.091
165.299,165.468,165.569,165.174
165.468,165.428,165.515,165.356
165.428,165.513,165.562,165.359
165.516,165.524,165.57,165.243
165.524,165.561,165.569,165.461
165.565,165.419,165.591,165.361
165.419,165.553,165.554,165.395
165.556,165.547,165.608,165.506
165.549,165.527,165.56,165.433
165.528,165.516,165.627,165.482
165.516,165.357,165.546,165.356
165.352,165.356,165.391,165.275
165.356,165.332,165.416,165.319
165.304,165.34,165.426,165.292
165.323,165.2,165.397,165.168
165.198,165.3,165.36,165.156
165.302,165.259,165.346,165.166
165.266,165.279,165.403,165.097
165.284,165.619,165.699,165.267
165.619,165.576,165.674,165.415
165.579,165.576,165.646,165.433
165.575,165.525,165.629,165.433
165.525,165.489,165.688,165.471
165.489,165.711,165.767,165.473
165.714,165.727,165.812,165.642
165.727,165.687,165.805,165.6
165.687,165.616,165.695,165.448
165.617,165.496,165.629,165.469
165.487,165.235,165.487,165.176
165.239,165.245,165.334,165.161
165.248,165.131,165.248,164.939
165.125,164.992,165.136,164.867
164.986,165.344,165.395,164.954
165.346,165.466,165.549,165.014
165.461,165.834,166.073,165.421
165.836,165.18,165.836,165.021
165.026,164.662,165.559,164.601
164.662,164.578,164.702,164.323
164.581,164.507,164.635,164.35
164.504,164.445,164.6,164.325
164.441,164.461,164.493,164.152
164.466,164.431,164.556,164.244
164.429,164.049,164.467,164.042
164.05,163.376,164.072,163.212
163.355,163.354,163.516,163.097
163.354,163.103,163.541,163.044
163.104,162.892,163.358,162.816
162.895,162.834,163.008,162.445
162.834,162.814,163.06,162.713
162.806,162.616,162.889,162.424
162.615,162.761,162.783,162.533
162.765,162.827,162.926,162.739
162.826,162.899,162.941,162.762
162.886,162.83,162.886,162.744
162.83,162.756,162.833,162.702
162.752,162.779,162.802,162.667
162.779,162.641,162.832,162.63
162.636,162.736,162.81,162.626
162.741,162.867,162.891,162.616
162.875,163.011,163.039,162.824
163.011,163.108,163.232,162.916
163.058,163.095,163.188,163.032
163.096,163.366,163.386,163.08
163.366,163.286,163.38,163.231
163.279,163.23,163.279,163.098
163.23,163.296,163.511,163.199
163.296,163.369,163.54,163.203
163.369,162.978,163.377,162.804
162.978,163.052,163.103,162.816
163.048,163.082,163.206,162.916
163.082,163.087,163.186,162.971
163.087,162.84,163.13,162.788
162.844,162.595,162.924,162.58
162.596,162.465,162.732,162.409
162.465,162.482,162.632,162.328
162.482,162.556,162.682,162.445
162.556,162.803,162.85,162.495
162.803,162.579,162.887,162.447
162.577,162.266,162.609,162.186
162.266,161.84,162.334,161.641
161.834,161.837,161.964,161.549
161.837,162.187,162.361,161.809
162.187,162.47,162.565,162.129
162.472,162.711,162.88,162.449
162.727,163.236,163.297,162.336
163.236,163.706,163.726,163.235
163.706,163.32,163.736,163.3
163.323,162.939,163.381,162.894
162.937,163.318,163.394,162.937
163.318,163.016,163.35,162.983
163.016,163.364,163.366,162.998
163.362,163.23,163.555,163.157
163.234,163.137,163.388,163.068
163.139,162.665,163.409,162.663
162.668,162.789,163.084,162.605
162.791,163.588,163.588,162.769
163.588,163.557,163.736,163.44
163.56,163.776,163.848,163.524
163.776,163.391,163.873,163.334
163.397,163.323,163.449,163.196
163.321,163.458,163.572,163.319
163.457,163.354,163.475,163.18
163.352,162.997,163.352,162.936
162.986,162.775,163.097,162.726
162.779,162.516,162.895,162.444
162.516,162.62,162.668,162.463
162.617,162.608,162.732,162.576
162.616,162.825,162.953,162.597
162.824,163.01,163.105,162.824
163,163.05,163.141,162.976
163.054,163.002,163.124,162.91
163.006,163.101,163.13,162.926
163.1,163.2,163.21,163.084
163.2,163.011,163.239,163.004
163.014,162.792,163.025,162.741
162.792,162.929,162.975,162.622
162.929,162.8,162.941,162.64
162.8,162.777,162.851,162.684
162.776,162.964,163.035,162.768
162.961,162.99,163.04,162.884
162.99,162.96,163.117,162.907
162.958,162.995,163.156,162.908
162.995,163.033,163.066,162.89
163.032,163.134,163.183,162.924
163.139,162.862,163.148,162.829
162.862,162.562,162.928,162.553
162.558,162.52,162.641,162.451
162.523,162.796,163.009,162.204
162.796,162.796,163.063,162.702
162.799,162.506,162.801,162.381
162.506,162.24,162.58,162.238
162.243,162.827,162.837,162.209
162.826,162.717,163.041,162.711
162.717,163.016,163.051,162.689
163.018,163.263,163.281,162.858
163.26,163.785,163.833,163.227
163.79,163.59,163.807,163.525
163.587,163.577,163.953,163.394
163.577,163.494,163.665,163.325
163.497,163.557,163.611,163.34
163.556,163.692,163.761,163.474
163.682,163.256,163.764,163.231
163.256,163.399,163.423,163.048
163.398,163.292,163.567,163.242
163.288,163.239,163.353,163.015
163.236,162.853,163.262,162.786
162.861,162.849,162.902,162.496
162.849,162.754,162.903,162.706
162.752,162.683,162.796,162.609
162.686,162.659,162.877,162.621
162.658,162.661,162.736,162.56
162.66,162.706,162.757,162.636
162.709,162.561,162.75,162.543
162.57,162.475,162.666,162.456
162.475,162.227,162.495,162.028
162.226,162.283,162.347,162.14
162.283,162.288,162.409,162.217
162.287,162.366,162.411,162.208
162.368,162.372,162.416,162.285
162.374,162.437,162.49,162.307
162.432,162.268,162.466,162.255
162.275,162.044,162.332,161.996
162.047,161.641,162.076,161.513
161.643,161.694,161.848,161.557
161.695,161.405,161.813,161.318
161.4,161.522,161.619,161.336
161.523,161.706,161.759,161.511
161.707,161.566,161.777,161.527
161.566,161.614,161.798,161.559
161.614,161.591,161.696,161.466
161.591,161.661,161.664,161.527
161.661,162.019,162.098,161.628
162.019,162.033,162.146,161.988
162.028,162.153,162.219,162.008
162.153,162.059,162.286,162.028
162.063,161.793,162.08,161.676
161.793,161.638,161.804,161.49
161.636,161.694,162.163,161.583
161.693,162.031,162.038,161.639
162.029,161.631,162.042,161.588
161.756,161.394,161.818,161.035
161.394,161.668,161.718,161.326
161.666,161.276,161.725,161.186
161.276,161.299,161.448,161.134
161.303,161.226,161.306,161.07
161.223,161.027,161.227,160.911
161.023,161.146,161.424,161.015
161.141,161.306,161.382,161.098
161.306,161.157,161.396,160.926
161.156,161.081,161.322,160.992
161.085,161.064,161.224,160.976
161.063,160.919,161.065,160.785
160.916,160.88,161.183,160.838
160.881,161.487,161.503,160.716
161.486,161.221,161.548,161.197
161.221,161.157,161.267,160.959
161.156,161.386,161.537,161.143
161.392,161.403,161.467,161.308
161.405,161.427,161.491,161.332
161.437,161.512,161.64,161.413
161.513,161.631,161.654,161.402
161.632,161.705,161.705,161.545
161.702,161.738,161.798,161.655
161.736,161.818,162.006,161.672
161.827,162.083,162.136,161.814
160.478,160.903,160.961,160.471
160.899,160.946,161.089,160.892
160.932,160.796,161.001,160.678
160.796,160.476,160.808,160.342
160.478,161.012,161.056,160.456
161.008,161.381,161.398,160.919
161.38,161.28,161.546,161.248
161.279,161.066,161.359,161.065
161.073,161.036,161.2,160.942
161.037,161.171,161.197,161.026
161.173,161.346,161.369,161.173
161.346,161.233,161.398,161.217
161.233,161.257,161.339,161.146
161.257,161.235,161.295,161.112
161.235,161.36,161.412,161.133
161.36,161.28,161.367,161.222
161.28,161.095,161.332,161.039
161.095,160.835,161.142,160.81
160.832,160.176,160.84,160.058
160.178,160.367,160.37,159.973
160.365,160.404,160.573,160.224
160.401,159.719,160.436,159.719
159.719,159.852,159.95,159.626
159.852,160.279,160.296,159.82
160.284,160.353,160.517,160.242
160.35,160.264,160.385,160.228
160.262,160.31,160.356,160.001
160.31,160.056,160.31,159.896
160.056,159.702,160.06,159.681
159.702,159.43,159.722,159.121
159.431,159.514,159.685,159.251
159.517,159.283,159.656,159.235
159.283,159.355,159.452,159.234
159.352,159.596,159.888,159.352
159.596,159.807,159.838,159.522
159.809,159.692,159.942,159.634
159.69,159.7,159.722,159.42
159.699,160.129,160.156,159.699
160.129,160.176,160.314,160.018
160.168,160.106,160.18,160
160.111,159.965,160.169,159.911
159.966,160.089,160.176,159.949
160.089,159.889,160.114,159.776
159.889,159.683,159.894,159.625
159.682,159.727,159.752,159.534
159.727,159.616,159.744,159.581
159.614,159.734,159.749,159.613
159.735,159.755,159.794,159.686
159.627,159.798,159.821,159.617
159.8,159.76,159.875,159.68
159.759,159.889,159.891,159.692
159.889,159.8,159.906,159.757
159.799,159.715,159.866,159.546
159.716,159.367,159.716,159.179
159.368,159.176,159.368,158.941
159.181,158.509,159.206,158.303
158.509,158.618,158.709,158.409
158.625,158.402,158.661,158.149
158.4,158.24,158.429,158.201
158.243,158.163,158.352,158.034
158.169,158.47,158.869,157.966
158.476,158.662,158.71,158.46
158.663,158.568,158.736,158.495
158.568,158.749,158.806,158.566
158.748,158.487,158.748,158.409
158.488,158.172,158.565,158.172
158.17,158.142,158.497,157.967
158.14,158.164,158.391,157.957
158.166,158.151,158.262,157.774
158.148,158.375,158.617,158.126
158.379,158.286,158.614,158.226
158.286,158.131,158.51,158.056
158.133,157.923,158.183,157.883
157.923,157.876,158.159,157.611
157.876,157.939,158.183,157.86
157.939,158.086,158.196,157.917
158.087,158.088,158.196,157.922
158.088,157.897,158.179,157.811
157.897,157.956,158.016,157.685
157.956,158.399,158.438,157.936
158.398,158.026,158.45,157.941
158.028,157.996,158.265,157.845
158.003,157.909,158.168,157.799
157.908,158.056,158.091,157.812
158.056,157.916,158.17,157.874
157.916,157.486,158.012,157.45
157.484,157.395,157.484,157.167
157.393,157.34,157.4,157.175
157.337,157.274,157.355,157.196
157.272,157.086,157.274,157.025
157.085,157.236,157.359,157.078
157.231,157.026,157.231,157.024
157.018,157.017,157.096,156.95
157.018,157.036,157.183,157.018
157.037,157.049,157.164,157.019
157.048,157.137,157.204,156.996
157.154,157.133,157.233,157.057
157.133,157.021,157.158,157.005
157.035,157.136,157.14,157.028
157.139,156.718,157.146,156.695
156.723,156.863,156.863,156.32
156.865,156.793,156.907,156.59
156.796,156.768,156.994,156.647
156.772,156.613,156.838,156.561
156.607,156.424,156.626,156.307
156.431,156.422,156.532,156.385
156.422,156.356,156.478,156.289
156.356,156.492,156.512,156.316
156.492,156.266,156.496,156.147
156.266,156.193,156.27,156.077
156.19,156.074,156.236,156.053
156.075,156.215,156.215,155.977
156.216,156.26,156.381,156.027
156.263,156.426,156.476,156.263
156.425,157.235,157.266,156.425
157.23,156.767,157.295,156.759
156.767,156.682,156.782,156.521
156.683,156.639,156.798,156.502
156.639,155.957,156.639,155.766
155.957,155.948,156.006,155.622
155.946,155.529,155.959,155.486
155.526,155.396,155.66,155.21
155.396,155.25,155.476,155.202
155.25,155.13,155.332,155.089
155.132,155.279,155.357,155.115
155.278,155.53,155.552,155.16
155.531,155.621,155.75,155.427
155.621,155.782,155.789,155.571
155.781,155.518,155.91,155.488
155.516,155.314,155.541,155.117
155.316,154.976,155.548,154.971
154.979,154.718,155.268,154.702
154.726,154.979,155.127,154.726
154.979,155.126,155.341,154.943
155.127,155.164,155.397,155.067
155.164,155.105,155.264,155.049
155.11,155.166,155.427,155.093
155.166,155.149,155.23,155.001
155.149,155.402,155.445,155.092
155.403,155.327,155.46,155.285
155.321,155.876,155.951,155.316
155.872,155.94,156.069,155.818
155.94,156.281,156.292,155.906
156.281,156.182,156.296,156.076
156.187,156.293,156.358,156.1
156.288,156.051,156.301,156.037
156.048,155.806,156.057,155.806
155.806,156.078,156.151,155.798
156.078,156.087,156.274,155.978
156.089,156.174,156.26,155.886
156.175,156.184,156.259,156.069
156.184,156.129,156.2,155.946
156.126,156.173,156.196,156.06
156.173,156.545,156.646,156.117
156.542,156.481,156.611,156.422
156.481,156.554,156.587,156.344
156.551,156.592,156.729,156.523
156.594,156.897,157.108,156.594
156.898,156.773,156.983,156.731
156.77,156.773,156.824,156.635
156.777,156.311,156.87,156.29
156.308,156.351,156.491,156.156
156.346,155.851,156.346,155.821
155.851,156.172,156.212,155.768
156.168,156.348,156.664,156.096
156.342,156.123,156.526,156.119
156.123,156.103,156.316,155.927
156.108,156.127,156.326,155.953
156.124,156.237,156.312,155.874
156.237,156.268,156.361,156.166
156.266,156.452,156.457,156.145
156.456,156.672,156.741,156.334
156.672,157.346,157.436,156.652
157.345,157.226,157.464,157.191
157.225,157.056,157.252,157.029
157.096,157.305,157.403,156.885
157.305,157.283,157.652,157.276
157.277,156.976,157.431,156.813
156.976,157.015,157.086,156.576
157.019,157.156,157.341,156.811
157.156,157.033,157.157,156.834
157.032,156.992,157.126,156.942
156.994,157.142,157.228,156.956
157.142,157.17,157.206,156.973
157.172,157.358,157.377,157.151
157.358,157.64,157.757,157.331
157.64,157.589,157.891,157.497
157.589,157.615,157.755,157.579
157.615,157.578,157.741,157.556
157.576,157.703,157.724,157.569
157.698,157.583,157.75,157.546
157.583,157.729,157.77,157.551
157.719,157.621,157.768,157.544
157.621,157.538,157.676,157.531
157.536,157.605,157.646,157.516
157.604,158.002,158.002,157.599
157.999,158.038,158.159,157.943
158.038,158.034,158.096,157.927
158.034,157.733,158.045,157.548
157.732,157.784,157.86,157.656
157.798,157.851,157.876,157.554
157.854,157.868,157.912,157.809
157.87,158.016,158.041,157.755
158.02,158.091,158.124,157.919
158.087,158.004,158.092,157.962
158.005,157.982,158.027,157.932
157.982,157.677,158.048,157.645
157.679,157.188,157.706,157.188
157.195,157.313,157.481,157.195
157.313,157.457,157.526,157.31
157.467,157.721,157.843,157.467
157.72,157.883,157.986,157.693
157.883,157.896,158.307,157.715
157.897,157.923,158.039,157.793
157.92,158.416,158.438,157.906
158.418,158.378,158.542,158.13
158.38,158.361,158.532,158.311
158.358,158.147,158.358,158.085
158.148,157.456,158.287,157.355
157.456,157.491,157.666,157.223
157.493,157.673,157.738,157.376
157.675,157.8,157.882,157.643
157.8,158.106,158.19,157.712
158.1,158.372,158.478,158.026
158.37,158.246,158.435,158.111
158.252,158.063,158.361,158.032
158.051,157.758,158.225,157.558
157.764,157.893,158.186,157.743
157.9,157.767,158.087,157.742
157.762,157.767,157.93,157.685
157.766,157.778,157.799,157.616
157.779,158.061,158.08,157.766
158.058,157.969,158.09,157.776
157.969,157.804,158.007,157.726
157.804,157.937,158.021,157.801
157.933,157.856,157.965,157.783
157.859,157.838,157.985,157.809
157.84,157.952,157.97,157.807
157.958,158.073,158.087,157.944
158.075,157.998,158.123,157.998
157.91,157.929,157.968,157.851
157.929,157.578,157.939,157.547
157.577,157.516,157.718,157.453
157.516,157.618,157.656,157.391
157.622,157.654,157.696,157.445
157.644,157.437,157.663,157.301
157.439,157.183,157.538,157.158
157.182,157.102,157.236,157.043
157.102,157.054,157.288,157.012
157.053,157.116,157.169,157.019
157.117,157.035,157.157,157.025
157.029,156.966,157.145,156.946
156.967,157.052,157.096,156.928
157.051,156.937,157.162,156.903
156.935,156.878,156.984,156.785
156.878,156.651,156.878,156.628
156.652,156.634,156.69,156.439
156.633,156.753,156.778,156.591
156.751,157.023,157.025,156.427
157.025,157.179,157.18,156.836
157.182,156.717,157.182,156.717
156.716,156.425,156.911,156.389
156.425,156.597,156.851,156.404
156.597,156.56,156.702,156.42
156.561,156.58,156.962,156.524
156.58,156.441,156.58,156.187
156.441,156.382,156.528,156.341
156.38,156.499,156.547,156.362
156.498,156.712,156.767,156.401
156.712,156.557,156.853,156.451
156.557,156.651,156.732,156.545
156.649,156.906,157.076,156.641
156.909,156.929,157.049,156.832
156.928,156.806,156.987,156.661
156.801,156.58,156.855,156.52
156.588,157.206,157.403,156.569
157.206,157.267,157.338,156.944
157.266,157.205,157.442,157.155
157.203,157.082,157.231,157.028
157.082,157.099,157.247,157.066
157.099,156.995,157.172,156.983
156.997,157.081,157.098,156.926
157.081,156.971,157.108,156.884
156.971,156.97,157.064,156.877
156.965,157.058,157.068,156.874
157.059,156.886,157.146,156.874
156.887,156.906,156.975,156.866
156.906,156.768,156.937,156.746
156.765,156.31,156.857,156.135
156.311,156.422,156.584,156.169
156.425,156.53,156.593,156.248
156.531,156.536,156.599,156.47
156.536,156.686,156.756,156.536
156.685,156.485,156.706,156.478
156.486,156.301,156.589,156.196
156.301,156.363,156.574,156.27
156.364,156.496,156.506,156.312
156.499,156.52,156.556,156.426
156.52,156.667,156.686,156.506
156.667,156.856,156.867,156.589
156.856,156.638,156.926,156.62
156.634,156.886,157.018,156.632
156.88,156.806,156.942,156.806
156.808,156.976,156.996,156.791
156.976,157.14,157.256,156.967
157.138,157.057,157.149,157.042
157.057,157.164,157.321,157.05
157.164,157.703,157.931,157.131
157.705,157.801,157.812,157.505
157.797,157.93,158.131,157.751
157.927,157.802,158.191,157.774
157.799,157.808,157.9,157.386
157.808,158.418,158.46,157.687
158.415,158.396,158.707,158.285
158.396,158.278,158.491,158.241
158.278,157.947,158.296,157.909
157.947,158.316,158.419,157.886
158.316,158.106,158.367,157.996
158.106,157.8,158.136,157.751
157.8,157.911,157.983,157.798
157.913,157.612,158.039,157.587
157.601,157.751,157.883,157.4
157.73,158.627,158.687,157.73
158.631,158.162,158.727,158.068
158.166,158.366,158.469,158.063
158.376,158.874,158.886,158.338
158.876,158.955,159.088,158.804
158.955,159.075,159.16,158.887
159.081,159.246,159.34,159.049
159.246,159.427,159.47,159.246
159.427,159.36,159.508,159.293
159.36,159.11,159.412,159.1
159.117,158.803,159.162,158.778
158.803,158.878,158.931,158.754
158.874,158.902,158.955,158.828
158.903,159.006,159.032,158.842
158.995,159.101,159.2,158.962
159.1,159.067,159.186,159.036
159.086,159.156,159.246,159.007
159.156,158.998,159.196,158.997
159.006,158.808,159.007,158.723
158.808,159.007,159.165,158.792
159.007,159.096,159.325,158.984
159.099,159.181,159.218,159.03
159.18,159.133,159.224,159.074
159.133,159.041,159.188,159.006
159.044,158.926,159.081,158.85
158.936,158.866,158.962,158.785
158.867,159.048,159.099,158.856
159.048,158.903,159.061,158.886
158.903,159.076,159.108,158.884
159.077,159.085,159.211,159.036
159.087,159.196,159.254,159.067
159.196,159.832,159.832,159.191
159.834,159.45,159.834,159.415
159.45,159.705,159.773,159.444
159.705,159.568,159.898,159.456
159.567,159.478,159.753,159.446
159.476,159.466,159.536,159.276
159.396,159.213,159.539,159.092
159.216,159.421,159.445,159.138
159.429,159.697,159.726,159.403
159.698,159.82,159.948,159.672
159.82,160.11,160.172,159.82
160.114,160.067,160.156,159.971
160.069,160.227,160.461,160.044
160.227,160.29,160.481,160.204
160.291,160.206,160.309,159.898
160.206,160.045,160.3,160.018
160.046,159.749,160.154,159.678
159.745,160.086,160.27,159.652
160.083,160.191,160.319,159.675
160.191,160.171,160.556,160.108
160.171,159.962,160.212,159.854
159.963,160.028,160.079,159.831
160.026,159.984,160.151,159.931
159.984,159.755,159.999,159.534
159.75,159.592,159.822,159.44
159.59,159.516,159.802,159.426
159.516,159.633,159.756,159.398
159.63,159.536,159.708,159.467
159.536,159.574,159.692,159.496
159.566,159.616,159.662,159.494
159.616,159.745,159.756,159.577
159.719,159.724,159.776,159.617
159.72,159.893,159.956,159.7
159.897,159.892,159.926,159.804
159.906,159.753,159.946,159.716
159.756,159.946,159.996,159.629
159.946,159.987,160.066,159.889
159.986,160.187,160.282,159.884
160.196,160.356,160.382,160.164
160.351,160.201,160.358,160.11
160.202,160.131,160.306,160.106
160.126,160.276,160.286,160.076
160.268,160.428,160.459,160.187
160.427,160.556,160.606,160.327
160.556,160.59,160.596,160.496
160.584,160.779,160.826,160.584
160.779,160.709,160.781,160.543
160.709,160.926,160.936,160.602
160.924,160.762,161.006,160.546
160.763,160.518,160.77,160.456
160.521,160.919,160.993,160.44
160.926,160.236,160.968,160.17
160.236,160.045,160.333,160.013
160.035,160.286,160.364,160.016
160.236,160.446,160.453,159.93
160.447,160.292,160.563,160.259
160.287,160.304,160.459,160.212
160.299,160.381,160.417,160.216
160.381,160.2,160.384,160.077
160.198,160.414,160.518,160.146
160.413,160.451,160.509,160.306
160.452,160.226,160.528,160.151
160.226,160.374,160.469,160.149
160.371,160.431,160.486,160.266
160.429,160.456,160.518,160.225
160.466,160.566,160.646,160.366
160.572,160.767,160.858,160.542
160.772,160.672,160.832,160.494
160.672,160.616,160.841,160.571
160.616,160.468,160.687,160.386
160.466,160.519,160.604,160.421
160.516,160.592,160.656,160.516
160.596,160.856,160.89,160.573
160.859,160.842,160.969,160.821
160.841,160.955,160.956,160.786
160.953,161.137,161.143,160.885
161.131,161.187,161.28,161.111
161.195,161.097,161.199,161.026
161.098,161.135,161.147,161.05
161.16,161.105,161.198,161.079
161.112,161.151,161.212,161.06
161.148,161.128,161.196,161.047
161.129,161.099,161.187,161.082
161.096,160.935,161.101,160.907
160.936,160.874,160.951,160.789
160.875,160.684,160.875,160.664
160.686,160.489,160.846,160.417
160.489,160.698,160.734,160.454
160.698,160.916,160.956,160.695
160.916,160.906,160.947,160.821
160.91,160.899,161.132,160.893
160.903,160.787,160.928,160.755
160.787,160.944,160.979,160.727
160.945,161.002,161.115,160.857
161.004,161.166,161.195,160.983
161.169,161.057,161.218,161.016
161.056,161.257,161.291,160.988
161.26,161.289,161.429,161.127
161.289,161.105,161.402,161.007
161.115,160.84,161.389,160.826
160.842,160.813,160.978,160.801
160.814,160.793,160.872,160.566
160.796,160.746,161.105,160.583
160.746,160.744,160.796,160.557
160.743,160.694,160.833,160.634
160.693,160.884,160.972,160.669
160.884,160.902,161.044,160.804
160.903,161.014,161.142,160.84
161.014,160.985,161.125,160.874
160.99,160.818,161.12,160.818
161.045,160.868,161.208,160.669
160.874,161.03,161.163,160.813
161.034,161.114,161.342,160.897
161.114,161.385,161.43,161
161.387,161.752,161.768,161.272
161.754,161.939,162.052,161.721
161.943,162.002,162.223,161.939
162.005,162.082,162.24,162.005
162.091,161.99,162.091,161.93
161.99,162.103,162.119,161.919
162.103,162.324,162.342,161.992
162.334,162.178,162.426,162.13
162.177,162.099,162.232,161.998
162.094,162.073,162.119,161.858
162.076,162.056,162.154,162.028
162.056,162.053,162.105,162.007
162.05,161.863,162.071,161.79
161.906,161.787,161.971,161.787
161.787,161.886,161.943,161.775
161.889,161.806,161.958,161.788
161.804,161.73,161.872,161.715
161.731,161.411,161.799,161.387
161.416,161.592,161.667,161.398
161.592,161.468,161.592,161.319
161.473,161.642,161.702,161.427
161.644,161.538,161.651,161.522
161.534,161.509,161.552,161.346
161.509,161.45,161.554,161.392
161.453,161.538,161.573,161.437
161.535,161.591,161.616,161.509
161.59,161.607,161.686,161.568
161.606,161.506,161.666,161.502
161.505,161.536,161.554,161.468
161.536,161.556,161.606,161.478
161.557,161.386,161.574,161.285
161.398,161.532,161.532,161.313
161.534,161.298,161.615,161.176
161.288,161.133,161.288,160.99
161.126,160.716,161.237,160.459
160.716,160.77,160.874,160.702
160.771,160.584,160.896,160.493
160.584,160.394,160.66,160.363
160.394,160.481,160.521,160.363
160.481,160.532,160.666,160.481
160.532,160.716,160.726,160.506
160.716,160.869,160.956,160.711
160.869,160.802,160.979,160.8
160.803,160.697,160.916,160.619
160.694,160.679,160.778,160.539
160.679,160.806,160.831,160.591
160.806,160.847,160.946,160.705
160.85,161.043,161.274,160.737
161.047,161.242,161.381,161.045
161.242,161.527,161.539,161.141
161.524,161.907,161.985,161.518
161.915,162.157,162.217,161.863
162.157,162.097,162.162,162.051
162.098,161.996,162.163,161.945
161.992,161.827,162.016,161.776
161.826,161.571,161.873,161.522
161.573,161.516,161.64,161.468
161.512,161.666,161.676,161.479
161.666,161.742,161.746,161.607
161.741,161.756,161.848,161.713
161.756,161.801,161.89,161.736
161.765,161.7,161.821,161.678
161.7,161.651,161.715,161.61
161.649,161.612,161.649,161.523
161.609,161.816,161.851,161.566
161.81,161.294,161.85,161.282
161.294,161.144,161.343,161.091
161.143,161.242,161.293,161.053
161.246,160.854,161.273,160.669
160.853,160.73,160.912,160.642
160.731,160.89,160.895,160.684
160.888,160.933,160.975,160.757
160.931,160.986,161.138,160.909
160.986,161.186,161.212,160.956
161.178,161.34,161.399,161.128
161.34,161.18,161.388,161.145
161.182,161.203,161.259,161.1
161.204,161.062,161.281,161.046
161.059,161.02,161.059,160.804
161.021,160.886,161.23,160.864
160.884,160.961,161.219,160.716
160.971,160.791,161.104,160.625
160.793,160.69,161.009,160.636
160.697,160.86,161.033,160.692
160.858,160.784,160.998,160.764
160.786,160.795,160.896,160.615
160.795,160.513,160.852,160.464
160.51,160.354,160.66,160.287
160.354,160.603,160.603,160.334
160.609,160.79,160.827,160.476
160.79,160.482,160.852,160.48
160.482,160.484,160.628,160.417
160.486,160.578,160.627,160.417
160.576,160.338,160.58,160.249
160.339,159.906,160.359,159.75
159.909,159.726,160.016,159.693
159.721,159.788,159.959,159.582
159.787,160.02,160.177,159.745
160.02,160.121,160.144,159.866
160.12,160.167,160.276,160.05
160.167,160.102,160.236,159.973
160.099,159.962,160.214,159.896
159.96,159.948,160.054,159.869
159.949,159.989,160.147,159.886
159.988,160.069,160.101,159.96
160.069,159.976,160.091,159.948
159.976,160.01,160.042,159.929
160.01,160.098,160.134,159.971
160.096,160.083,160.109,160.001
160.053,160.072,160.139,160.035
160.072,160.103,160.136,160.021
160.1,160.056,160.123,159.966
160.056,160.065,160.146,159.992
160.066,159.851,160.066,159.768
159.851,159.659,159.866,159.607
159.655,159.586,159.786,159.582
159.586,159.643,159.739,159.503
159.638,159.688,159.726,159.62
159.688,159.849,159.861,159.541
159.849,159.809,159.897,159.647
159.807,159.715,159.808,159.655
159.723,159.719,159.749,159.616
159.723,159.65,159.871,159.638
159.65,159.724,159.83,159.639
159.726,159.628,159.75,159.615
159.626,159.767,159.776,159.611
159.767,159.619,159.784,159.619
159.62,159.705,159.816,159.53
159.707,159.652,159.769,159.6
159.652,159.6,159.778,159.464
159.596,159.922,159.967,159.576
159.921,160.116,160.231,159.916
160.099,159.981,160.178,159.974
159.981,159.762,160.026,159.658
159.762,159.809,159.852,159.646
159.806,159.906,160.037,159.731
159.906,159.929,160.083,159.836
159.925,159.977,160.158,159.923
159.976,159.888,160.007,159.836
159.888,160.123,160.28,159.888
160.125,160.074,160.187,160.018
160.075,160.087,160.201,160.05
160.086,160.341,160.403,160.052
160.341,160.166,160.492,160.102
160.203,160.544,161,160.171
160.545,160.783,160.783,160.491
160.783,160.929,160.933,160.626
160.929,160.913,160.976,160.776
160.913,160.846,160.986,160.76
160.848,160.853,160.92,160.797
160.858,161.043,161.106,160.854
161.038,161.246,161.258,160.988
161.246,161.332,161.34,161.108
161.332,161.187,161.332,161.026
161.187,161.24,161.293,161.167
161.24,161.191,161.312,161.187
161.191,161.06,161.229,161.05
161.098,161.095,161.175,161.045
161.094,161.023,161.111,160.921
161.018,160.971,161.101,160.963
160.97,160.847,161.012,160.786
160.849,160.743,160.909,160.738
160.749,160.912,160.973,160.708
