EURUSD,GBPUSD,USDCHF,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPAUD,AUDCAD,AUDCHF,AUDJPY,AUDNZD,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,CHFJPY,GBPCHF,NZDCHF,CADCHF,CADJPY,GBPCAD,NZDCAD,GBPJPY,GBPNZD,NZDJPY,XAUUSD
119183,130390,95675,109321,122295,79917,71939,163130,97722,76487,87365,111107,149072,145638,114045,91366,130220,165708,114202,124761,68787,78282,89383,160853,87983,142541,181273,78563,1337133
119187,130394,95628,109302,122197,79933,71990,163136,97705,76500,87367,111081,149020,145678,114039,91359,130305,165623,114240,124810,68836,78282,89403,160883,87930,142542,181305,78581,1336483
119177,130379,95596,109322,122250,79957,71988,163079,97716,76538,87410,111078,149043,145637,114047,91350,130235,165638,114182,124819,68787,78216,89433,160832,87999,142546,181174,78594,1336373
119186,130448,95587,109269,122295,79996,71974,163119,97743,76538,87409,111041,148959,145647,113977,91353,130241,165504,114182,124819,68793,78167,89409,160938,87930,142502,181179,78643,1336673
119211,130454,95594,109271,122252,79995,71975,163045,97744,76458,87409,111069,148965,145632,113933,91368,130190,165515,114125,124733,68800,78135,89409,160915,87955,142606,181117,78660,1335183
119204,130454,95613,109229,122225,79975,71972,163047,97750,76445,87347,111110,148847,145703,113946,91395,130212,165509,114161,124652,68797,78121,89333,160747,87952,142543,181114,78659,1335283
119224,130410,95637,109225,122200,79996,71975,162917,97821,76467,87378,111130,149002,145787,113991,91398,130225,165554,114169,124670,68813,78133,89293,160778,87924,142545,181152,78622,1337253
119224,130422,95599,109238,122202,80018,71966,163030,97870,76490,87409,111157,148980,145814,113988,91411,130234,165530,114184,124651,68785,78171,89283,160842,87870,142436,181096,78618,1338163
119228,130399,95581,109233,122250,80029,71964,162987,97885,76508,87414,111182,148939,145846,114022,91383,130270,165583,114222,124720,68800,78145,89283,160819,87857,142450,181196,78631,1337423
119247,130453,95721,109258,122284,80039,71965,162929,97875,76538,87445,111220,148956,145812,113980,91394,130209,165598,114218,124737,68898,78098,89323,160873,87907,142439,181197,78620,1337503
119239,130436,95597,109207,122324,80067,71993,162990,97904,76531,87437,111196,148935,145807,113978,91392,130193,165601,114217,124688,68812,78194,89287,160829,87909,142495,181196,78633,1338453
119225,130442,95576,109175,122333,80080,71981,162960,97960,76523,87427,111175,148883,145890,114141,91395,130215,165564,114203,124680,68777,78096,89223,160755,87931,142517,181146,78600,1338953
119226,130460,95567,109203,122302,80055,71993,162886,97963,76623,87418,111156,148885,145926,113975,91390,130250,165583,114063,124871,68809,78079,89223,160633,87973,142452,181185,78605,1338123
119261,130459,95598,109240,122298,80055,71973,162881,97952,76527,87449,111189,148926,145900,113948,91382,130217,165524,114242,124704,68903,78090,89255,160509,87978,142425,181139,78611,1338093
119251,130454,95554,109215,122351,80056,72013,162935,97950,76506,87430,111153,148908,145899,113973,91375,130185,165580,114243,124689,68870,78145,89237,160493,87991,142460,181220,78652,1338983
119277,130471,95553,109155,122384,80074,72087,162929,97959,76519,87403,111167,148907,145910,114001,91414,130125,165531,114198,124661,68885,78076,89206,160276,87987,142505,181092,78610,1340053
119293,130450,95590,109115,122378,80166,72085,162943,98029,76630,87469,111143,148920,145845,113971,91402,130067,165355,114122,124707,68887,78072,89207,160270,88016,142487,180920,78613,1341283
119223,130463,95631,109041,122374,80144,72099,162888,98044,76575,87388,111116,148739,145935,113991,91402,130101,165391,114096,124677,68931,78089,89113,160337,88047,142392,180952,78664,1343553
119194,130485,95591,109055,122351,80144,72076,162711,98047,76573,87398,111080,148806,145968,113963,91423,130118,165383,114110,124667,68895,78149,89116,160368,88044,142345,180913,78611,1342223
119236,130477,95633,109136,122305,80093,72090,162785,98000,76552,87408,111034,148828,145897,113987,91389,130145,165339,114155,124683,68949,78142,89173,160348,88019,142276,180926,78636,1341543
119205,130448,95613,109185,122354,80075,72091,162779,97949,76574,87430,111115,148838,145815,113979,91366,130144,165266,114154,124743,68949,78151,89243,160375,88016,142289,180895,78667,1341643
119235,130446,95596,109144,122361,80141,72106,162846,97995,76602,87469,110883,148829,145826,113998,91386,130106,165300,114154,124702,68978,78165,89233,160421,88088,142369,180871,78719,1340893
119247,130462,95562,109137,122374,79983,72123,162875,97835,76484,87290,110809,148748,145829,114003,91364,130092,165245,114102,124758,68913,78154,89203,160377,88091,142426,180877,78690,1338733
119254,130463,95620,109102,122337,79947,72165,162738,97753,76433,87223,110673,149016,145811,113995,91406,130072,165247,114089,124708,68947,78090,89207,160432,88106,142390,180795,78701,1338673
119252,130441,95628,109071,122301,79898,72123,163087,97688,76373,87142,110751,149120,145820,113966,91394,130078,165170,114075,124715,68924,78144,89184,160472,88077,142383,180735,78696,1339603
119250,130467,95621,109073,122337,79907,72117,163133,97740,76351,87155,110803,149230,145891,114026,91403,130106,165278,114122,124657,68910,78155,89153,160423,88108,142307,180829,78718,1339703
119226,130457,95616,109099,122291,79936,72084,163266,97769,76426,87208,110763,149224,145877,114038,91402,130096,165288,114075,124735,68919,78146,89175,160460,88166,142300,180841,78669,1341053
119250,130460,95593,109091,122284,79874,72077,163243,97685,76369,87130,110774,149167,145865,114004,91394,130080,165360,114059,124754,68916,78158,89175,160443,88202,142290,180947,78686,1341093
119260,130469,95606,109101,122336,79873,72088,163181,97694,76368,87140,110743,149282,145845,114026,91388,130090,165341,114079,124731,68899,78144,89178,160431,88224,142327,180936,78643,1341123
119254,130451,95635,109083,122329,79861,72104,163323,97654,76351,87115,110732,149250,145842,114003,91394,130078,165349,114067,124738,68880,78159,89183,160414,88208,142327,180929,78644,1341633
119239,130468,95647,109066,122321,79874,72074,163298,97665,76344,87114,110780,149302,145843,114019,91393,130072,165322,114077,124718,68907,78189,89176,160443,88196,142322,180904,78642,1341133
119244,130479,95631,109069,122332,79874,72035,163346,97662,76358,87115,110841,149290,145830,114034,91396,130018,165386,114063,124728,68877,78202,89180,160420,88155,142317,180959,78650,1341323
119235,130468,95643,109037,122302,79874,72054,163333,97654,76381,87091,110856,149285,145803,114054,91392,130027,165460,113997,124757,68862,78190,89163,160420,88215,142308,181047,78617,1341743
119240,130457,95667,109036,122292,79905,72034,163318,97690,76419,87123,110885,149262,145804,114028,91382,130003,165417,113983,124790,68915,78192,89163,160416,88199,142297,181022,78552,1341533
119244,130478,95594,109029,122291,79906,72004,163303,97687,76407,87118,110914,149208,145785,114045,91378,130040,165450,113993,124764,68867,78236,89163,160432,88248,142247,181068,78573,1341843
119249,130472,95623,109055,122281,79892,72046,163263,97682,76406,87123,110858,149199,145812,114076,91398,130008,165528,114003,124758,68923,78176,89173,160448,88236,142264,181110,78544,1340823
119238,130447,95606,109023,122276,79895,72049,163258,97656,76426,87102,110856,149232,145771,113999,91399,130042,165435,113943,124799,68917,78208,89173,160452,88221,142251,181016,78531,1339793
119222,130457,95681,109048,122270,79894,72088,163263,97657,76368,87123,110803,149232,145780,114021,91393,130015,165443,114053,124715,68650,78221,89193,160440,88174,142256,181036,78553,1340533
119166,130467,95636,109035,122286,79908,72090,163268,97669,76403,87125,110798,149238,145752,113985,91380,129971,165330,114006,124757,68624,78227,89191,160442,88174,142231,180932,78574,1338733
119227,130471,95628,109015,122248,79907,71758,163278,97625,76387,87107,111130,149203,145676,114020,91369,129995,165298,114005,124727,68620,78204,89204,160450,88168,142275,180911,78608,1338843
119246,130467,95597,109084,122249,79776,71765,163257,97534,76324,87018,111162,149180,145714,114026,91398,130034,165994,113992,124732,68605,78200,89203,160432,88181,142257,181627,78596,1338633
119276,130371,95508,109060,122239,79808,71766,163250,97554,76313,87035,111137,149357,145761,114032,91420,130084,166053,114020,124701,68579,78217,89198,160392,88141,142228,181648,78285,1338933
119393,130405,95501,109085,122196,79788,71772,163394,97531,76293,87033,111193,149371,145782,114028,91480,130096,166087,114056,124638,68552,78186,89217,160391,88087,142210,181563,78276,1339823
119389,130339,95524,109067,122280,79839,71816,163374,97542,76318,87075,111198,149437,145744,114029,91469,130087,166111,114073,124648,68537,78181,89253,160430,88108,142217,181621,78292,1339173
119401,130391,95457,108953,122255,79884,71792,163338,97543,76289,87033,111239,149377,145804,114025,91528,130114,166180,114062,124570,68593,78156,89205,160424,88082,142179,181575,78286,1339013
119533,130438,95527,108980,122258,79892,71760,163292,97549,76292,87064,111280,149437,145796,114055,91541,130176,166225,114098,124530,68660,78170,89233,160398,88053,142211,181593,78252,1338753
119471,130408,95399,109020,122192,79879,71867,163256,97588,76297,87081,111290,149417,145891,114105,91562,130288,166317,114114,124550,68628,78196,89213,160420,88081,142111,181657,78245,1338853
119663,130394,95371,108996,122125,80009,71888,163204,97665,76368,87203,111238,149456,145927,114130,91623,130229,166256,114163,124519,68618,78135,89267,160347,88083,142117,181467,78239,1338713
119639,130451,95302,109001,122119,79994,71945,163213,97684,76409,87192,111297,149382,145911,114155,91578,130402,166123,114089,124607,68569,78137,89240,160336,88122,142153,181415,78340,1338043
119587,130448,95263,108972,122189,80103,71956,163022,97764,76414,87289,111276,149329,146060,114100,91665,130331,166245,114212,124523,68570,78075,89265,160321,88092,142180,181377,78365,1337743
119639,130532,95190,108934,122085,80098,71958,163050,97729,76387,87252,111280,149369,145986,113968,91579,130278,166196,114203,124577,68527,78072,89263,160221,87749,142185,181489,78408,1337873
119744,130629,95246,108936,122134,80107,71989,162932,97739,76336,87261,111277,149346,145933,113970,91499,130334,166105,114292,124543,68553,77995,89258,160169,87743,142241,181554,78389,1337833
119740,130687,95227,108936,122063,80139,71998,163060,97745,76335,87296,111280,149266,145942,113984,91606,130409,166118,114338,124399,68540,78073,89293,160186,87741,142294,181349,78396,1337793
119800,130589,95253,108902,122025,80150,71982,163119,97783,76289,87284,111300,149270,146102,114051,91689,130351,166244,114390,124303,68537,78023,89244,160220,87707,142363,181325,78427,1338043
119769,130589,95234,108858,122035,80146,71984,162937,97734,76328,87242,111297,149379,146040,114082,91657,130424,166275,114277,124415,68528,78063,89246,160198,87706,142254,181425,78414,1338283
119762,130631,95235,108864,121991,80147,71964,162907,97781,76313,87247,111341,149385,146177,114088,91631,130414,166353,114306,124487,68548,78075,89213,160295,87674,142212,181557,78365,1338753
119786,130731,95199,108882,122017,80154,71964,162969,97766,76342,87272,111322,149458,146108,114056,91601,130363,166357,114294,124528,68569,78079,89247,160270,87687,142199,181623,78372,1339163
119860,130738,95216,108849,121964,80143,71987,163094,97720,76320,87233,111333,149405,146046,114080,91560,130406,166343,114279,124553,68617,78108,89249,160310,87741,142317,181691,78363,1338773
119837,130790,95223,108861,122020,80176,72035,163085,97751,76347,87278,111333,149417,146062,114104,91500,130518,166326,114293,124658,68609,78178,89265,160338,87796,142352,181786,78339,1337953
119834,130901,95206,108886,121991,80230,72072,163170,97744,76370,87357,111310,149382,146046,114108,91543,130479,166315,114366,124631,68609,78184,89353,160277,87822,142360,181692,78372,1338583
119764,130923,95279,108877,121948,80254,72058,163244,97707,76409,87376,111332,149379,145916,114111,91513,130442,166196,114331,124672,68629,78164,89407,160221,87808,142498,181619,78443,1338373
119735,130939,95325,108848,121939,80254,72064,163161,97706,76415,87353,111299,149301,145913,114055,91532,130383,166231,114292,124652,68648,78202,89384,160257,87816,142554,181618,78480,1338063
119705,130909,95398,108885,121847,80240,72035,163131,97701,76392,87365,111325,149299,145850,114087,91381,130375,166137,114339,124654,68691,78219,89399,160288,87823,142561,181619,78440,1338443
119675,130910,95213,108882,121765,80226,72021,163095,97707,76431,87347,111311,149236,145850,114111,91422,130318,166152,114262,124773,68675,78284,89378,160332,87853,142490,181749,78474,1338293
120112,130960,95211,108862,121764,80199,72008,163141,97701,76442,87304,111268,149232,145847,114155,91398,130283,166133,114187,124832,68768,78304,89337,160309,87796,142549,181782,78440,1337983
120419,130962,95255,108860,121773,80157,72136,163215,97644,76465,87268,111358,149243,145793,114373,91405,130696,166111,114102,124861,68742,78298,89353,160291,87838,142587,181703,78412,1337383
120239,130889,95204,108809,121810,80361,72234,163271,97679,76508,87438,111256,149270,146014,114654,91727,130922,166434,114263,124666,68621,78376,89496,160237,87792,142563,181459,78404,1337953
120207,130936,95298,108719,121843,80394,72173,163251,97722,76539,87401,111210,149446,146391,114540,91916,130897,166633,114167,124721,68670,78239,89423,160195,87762,142497,181299,78498,1338293
119959,131001,95242,108860,121816,80296,72089,162912,97550,76479,87409,111279,149765,146094,114444,91833,130877,166524,114265,124704,68671,78328,89585,160197,87785,142469,181343,78539,1337583
119998,130920,95167,108873,121568,80248,72062,162922,97611,76393,87366,111350,149723,146236,114321,91761,130592,166680,114343,124705,68681,78213,89486,160143,87777,142419,181658,78575,1339273
120120,130991,95138,108862,121571,80275,72109,163025,97628,76495,87385,111240,149773,145910,114288,91666,130521,166383,114212,124700,68727,78211,89489,160215,87765,142520,181528,78492,1339843
120178,130858,95336,108765,121506,80244,72177,163209,97661,76419,87273,111200,149415,146065,114316,91732,130483,166332,114180,124571,68827,78196,89336,160152,87747,142612,181336,78455,1339393
119967,130803,95219,108624,121654,80289,72253,162989,97655,76403,87209,111181,149521,146123,114335,91748,130441,166353,114124,124581,68803,78360,89283,160268,87764,142451,181325,78435,1340223
120103,130911,95186,108538,121635,80359,72203,162982,97732,76446,87218,111191,149591,146179,114376,91765,130302,166263,114069,124580,68840,78364,89222,160325,87747,142266,181193,78408,1339643
120131,130951,95011,108612,121726,80314,72269,163029,97675,76562,87227,111151,149533,145918,114360,91646,130207,166078,113909,124781,68740,78417,89284,160242,87760,142198,181224,78425,1340033
120192,130891,95011,108410,121650,80358,72329,162935,97604,76510,87114,111127,149353,145896,114352,91601,130180,166116,113835,124833,68747,78236,89233,160267,87735,142130,181363,78427,1340283
120212,131106,94990,108361,121638,80407,72363,162951,97563,76530,87128,111008,149438,145778,114194,91656,130067,166017,113827,124742,68702,78357,89286,160263,87697,142160,181141,78350,1338653
120261,131057,95103,108213,121634,80357,72368,163127,97546,76341,86954,111067,149387,145921,114215,91706,130177,166027,113880,124507,68702,78273,89123,160185,87820,142128,181050,78384,1338693
120079,131051,95065,108286,121476,80405,72335,162969,97455,76387,87063,111063,149554,145723,114237,91810,130202,166045,113956,124389,68657,78314,89319,160200,87697,142013,180866,78311,1338333
120091,130925,95107,108262,121352,80365,72248,163063,97490,76332,87001,111141,149491,145905,114201,91847,130141,166184,113959,124360,68701,78219,89223,160261,87701,141812,180946,78369,1338963
119994,130925,95255,108378,121409,80329,72231,162807,97511,76388,87056,111159,149624,145781,114166,91802,130090,166134,113944,124382,68753,78265,89263,160280,87662,141769,180981,78318,1339683
119890,130795,95330,108322,121224,80317,72246,162887,97578,76348,86999,111151,149465,145915,114122,91852,129950,166191,113930,124276,68788,78419,89140,160253,87779,141737,180944,78307,1339253
119939,130733,95234,108295,121327,80332,72186,162806,97576,76396,86993,111188,149501,145768,114204,91792,130076,166020,113852,124310,68746,78541,89133,160359,87806,141746,180873,78248,1338763
119995,130717,95272,108492,121409,80293,72167,162746,97492,76477,87111,111217,149351,145592,114340,91721,130202,166010,113882,124491,68736,78456,89329,160289,87887,141608,181001,78244,1339253
119933,130702,95209,108550,121507,80293,72196,162695,97418,76538,87156,111194,149296,145537,114277,91789,130206,166123,113851,124553,68761,78435,89445,160263,87827,141553,180993,78325,1339383
119992,130658,95218,108507,121486,80310,72157,162756,97446,76475,87141,111209,149356,145614,114265,91808,130224,166131,113924,124457,68782,78401,89405,160532,87794,141799,180966,78345,1339273
120058,130692,95282,108577,121439,80278,72227,162701,97472,76476,87162,111194,149394,145639,114248,91738,130223,166138,113951,124536,68790,78448,89403,160501,87779,141825,181106,78345,1338403
120028,130721,95282,108520,121347,80344,72246,162711,97530,76489,87187,111182,149375,145677,114319,91759,130332,166061,113965,124489,68736,78484,89375,160439,87860,141807,180983,78353,1339673
119936,130757,95259,108555,121353,80356,72206,162813,97493,76505,87224,111229,149327,145687,114369,91795,130435,166107,113989,124521,68720,78467,89453,160591,87729,141931,180963,78387,1339363
120035,130779,95215,108666,121437,80345,72157,162722,97502,76547,87304,111234,149389,145681,114281,91778,130342,166158,114031,124597,68723,78414,89523,160660,87766,141898,181058,78431,1338523
120023,130772,95116,108672,121408,80292,72149,162730,97455,76498,87253,111250,149372,145594,114344,91716,130464,166144,114037,124589,68706,78391,89511,160547,87717,141964,181160,78470,1337543
120158,130761,95127,108686,121347,80295,72189,162740,97506,76483,87265,111205,149356,145782,114280,91739,130392,166294,114075,124624,68712,78399,89475,160548,87769,142102,181281,78420,1337653
120162,130834,95119,108637,121374,80309,72246,162834,97504,76459,87243,111193,149470,145743,114293,91715,130346,166198,114080,124587,68770,78423,89453,160556,87772,142095,181217,78419,1338103
120196,130853,95106,108476,121394,80365,72246,162915,97464,76435,87175,111224,149430,145743,114306,91749,130357,166250,114029,124552,68781,78432,89423,160407,87667,142194,181205,78426,1339353
120194,130952,95047,108481,121455,80385,72316,162915,97471,76463,87202,111232,149493,145716,114328,91741,130376,166260,114022,124583,68701,78442,89445,160625,87577,142151,181232,78373,1340673
120265,130969,95063,108467,121432,80467,72334,162924,97547,76533,87277,111196,149456,145725,114312,91754,130381,166146,114018,124586,68689,78429,89453,160702,87617,142047,181080,78375,1340103
120233,130988,95062,108473,121292,80465,72296,162899,97518,76520,87280,111247,149349,145686,114309,91729,130437,166100,114039,124603,68670,78399,89483,160620,87627,142074,181079,78441,1339823
120233,131018,95025,108455,121269,80456,72272,162756,97464,76464,87257,111291,149351,145707,114297,91763,130483,166284,114092,124554,68683,78399,89506,160675,87694,142073,181216,78467,1339753
120220,131049,95024,108523,121244,80465,72305,162803,97525,76484,87320,111288,149456,145747,114298,91788,130491,166289,114144,124505,68699,78385,89514,160713,87672,142116,181170,78410,1339363
120211,130977,95048,108529,121213,80463,72295,162859,97524,76484,87323,111245,149399,145750,114243,91788,130321,166293,114150,124507,68714,78340,89518,160569,87643,142127,181174,78435,1337983
120198,130978,95043,108435,121158,80461,72296,162752,97546,76458,87240,111235,149406,145751,114230,91781,130304,166229,114055,124463,68690,78323,89385,160635,87596,142135,181103,78437,1337363
120186,130949,95009,108407,121222,80440,72295,162754,97569,76452,87223,111212,149372,145802,114245,91770,130266,166170,114025,124431,68697,78322,89339,160583,87635,142146,181041,78386,1333083
120217,130952,94974,108401,121222,80436,72279,162729,97551,76454,87196,111242,149397,145763,114225,91760,130188,166157,113995,124469,68682,78325,89325,160819,87664,141956,181046,78375,1333653
120203,130956,94973,108384,121250,80485,72330,162716,97567,76450,87184,111225,149390,145745,114199,91772,130236,166195,113999,124468,68651,78340,89306,160772,87634,141958,181114,78346,1333963
120209,130982,95033,108290,121303,80488,72324,162765,97534,76446,87157,111246,149341,145672,114169,91766,130245,166124,113979,124416,68668,78351,89384,160664,87614,141940,181022,78335,1334013
120184,130973,94964,108342,121283,80468,72293,162784,97489,76437,87203,111259,149317,145662,114173,91775,130310,166124,114057,124384,68731,78386,89403,160785,87681,141844,181027,78362,1334733
120272,130965,95004,108346,121237,80429,72271,162713,97462,76412,87183,111245,149367,145659,114213,91756,130296,166191,114061,124375,68789,78395,89451,160689,87680,141897,181081,78335,1332443
120240,130960,94976,108425,121191,80494,72386,162695,97462,76425,87204,111157,149408,145650,114216,91835,130348,166215,114073,124451,68804,78417,89444,160757,87594,141896,181143,78368,1332743
120270,130952,94954,108330,121177,80507,72417,162724,97491,76432,87198,111129,149398,145627,114235,91811,130303,166081,114056,124348,68799,78392,89493,160965,87610,141990,180846,78421,1333873
120277,130952,94974,108406,121200,80564,72455,162801,97561,76476,87270,111149,149333,145672,114233,91823,130231,165960,114082,124403,68822,78384,89438,161028,87575,141859,180768,78508,1333073
120272,130970,94978,108339,121101,80558,72465,162659,97548,76508,87280,111125,149268,145660,114211,91778,130340,165916,114053,124378,68865,78400,89395,160981,87584,141957,180700,78502,1333023
120252,131039,94829,108271,121116,80545,72472,162633,97531,76487,87220,111097,149284,145655,114228,91803,130319,165903,114005,124417,68843,78423,89467,161039,87668,141888,180765,78462,1333143
120344,131004,94840,108365,121116,80565,72514,162539,97533,76491,87281,111067,149303,145597,114214,91785,130191,165880,114081,124414,68830,78320,89493,161054,87710,141873,180700,78542,1333123
120345,131002,94778,108366,121106,80625,72604,162640,97582,76514,87304,111013,149242,145675,114127,91792,130357,165760,114076,124420,68854,78331,89356,161021,87675,141961,180604,78588,1334143
120327,131094,94856,108179,121107,80572,72586,162623,97517,76452,87218,110956,149242,145670,114138,91826,130299,165685,114060,124310,68869,78289,89473,160977,87697,141960,180508,78546,1333893
120283,131044,94911,108316,121079,80606,72656,162582,97543,76410,87271,110899,149342,145631,114045,91797,130357,165720,114190,124277,68855,78301,89463,161217,87653,141814,180476,78630,1334113
120243,131067,94891,108283,121051,80545,72614,162570,97531,76391,87282,110885,149257,145677,114099,91781,130419,165538,114233,124215,68875,78302,89473,161298,87603,141943,180333,78681,1333873
120235,131043,94836,108371,121046,80540,72558,162620,97580,76389,87285,110958,149316,145705,114121,91755,130321,165570,114227,124299,68886,78329,89493,161599,87595,141921,180410,78699,1333653
120301,131035,94566,108458,121029,80575,72593,162574,97567,76435,87349,110949,149278,145612,114097,91749,130348,165645,114260,124359,68948,78330,89485,161384,87659,142011,180540,78700,1333863
120486,131035,94541,108385,121110,80654,72644,162667,97609,76449,87327,110983,149200,145611,114093,91765,130396,165554,114209,124334,68965,78213,89506,161386,87712,142118,180452,78686,1333703
120552,131086,94532,108349,121177,80862,72917,162673,97727,76485,87387,110850,149136,145631,113944,91773,130472,165526,114233,124307,68990,78279,89523,161382,87756,142022,180391,78716,1333503
120709,131272,94517,108221,121107,80883,72960,162601,97647,76462,87508,110822,148981,145551,113970,91844,130605,165163,114421,124134,68988,78288,89625,161337,87764,142027,179977,78919,1333623
120679,131246,94570,108225,121041,80908,72992,162503,97661,76464,87537,110809,149021,145718,114111,91950,130583,165149,114459,124072,69069,78256,89613,161385,87773,142060,179821,78970,1332963
120681,131263,94591,108195,120872,80884,72993,162317,97653,76479,87537,110772,149174,145715,114065,91909,130582,165300,114434,124082,69109,78323,89603,161369,87805,142036,179776,78979,1332953
120641,131291,94554,108204,120741,80947,73042,162233,97698,76445,87519,110782,149178,145672,114129,91913,130544,165261,114459,124088,69130,78302,89627,161330,87888,142018,179815,78989,1332773
120709,131285,94577,108204,120723,80986,73073,162211,97793,76546,87585,110787,149066,145696,114117,91885,130525,165147,114396,124151,69074,78305,89585,161310,87863,142061,179684,79041,1333593
120647,131280,94574,108205,120748,81047,73121,162297,97828,76600,87629,110797,148945,145721,114141,91913,130546,165025,114373,124175,69052,78271,89556,161253,87938,142052,179607,79075,1333593
120622,131317,94582,108128,120711,81017,73043,162158,97854,76628,87633,110872,148917,145748,114107,91880,130504,165010,114336,124160,69087,78249,89555,161254,87947,142050,179534,79070,1333558
120640,131296,94539,108197,120771,80984,73024,162079,97839,76617,87656,110857,148896,145750,114081,91878,130504,165097,114384,124171,69141,78263,89526,161204,87925,141987,179699,79038,1333333
120696,131277,94296,108189,120721,81025,73054,162000,97879,76583,87613,110871,148925,145750,114103,91861,130431,165110,114380,124146,69074,78277,89524,161290,87920,142056,179719,79010,1332773
120862,131314,94280,108174,120803,81039,73138,162036,97838,76629,87646,110760,148868,145738,114105,91895,130251,165061,114353,124192,69151,78137,89483,161339,87931,142024,179692,79034,1333803
120903,131329,94356,108059,120831,81167,73264,162075,97911,76605,87567,110740,148916,145812,113971,91939,130219,164951,114286,124146,69117,78132,89313,161295,88144,142046,179508,79041,1334363
120798,131444,94429,107766,120815,81158,73352,162041,97892,76532,87467,110597,148885,145854,113993,91987,130148,164895,114265,123941,69203,78181,89273,161290,88094,141912,179353,78959,1334143
120789,131423,94417,107702,120749,81131,73257,162026,97870,76509,87406,110705,148953,145749,113979,91929,130151,164751,114218,123901,69072,78235,89283,161316,88119,141646,179112,79009,1334293
120712,131391,94512,107734,120649,81198,73300,161918,97959,76544,87403,110733,148875,145747,114064,91921,130049,164821,114148,123970,69052,78135,89290,161282,88141,141539,179298,78930,1334143
120635,131388,94483,107748,120636,81093,73164,161913,97956,76666,87486,110793,148735,145831,113973,91874,130048,164711,114089,124063,69060,78138,89165,161263,88174,141554,179182,78986,1334243
120620,131379,94453,107731,120655,81003,73072,161928,97937,76557,87362,110810,148839,145876,114015,91853,129923,164912,114088,124037,69072,78131,89136,161266,88248,141569,179509,78828,1334463
120644,131322,94493,107799,120664,81021,73103,161791,97937,76551,87316,110789,148907,145821,113970,91839,129891,165021,114045,124109,69042,78127,89084,161185,88277,141535,179662,78777,1334343
120532,131325,94674,107714,120810,81014,73141,161986,97912,76545,87267,110725,148854,145825,113953,91848,129764,164924,113983,124074,69089,78098,89066,161274,88243,141566,179583,78751,1334773
120488,131340,94673,107661,120925,80952,73071,162099,97906,76514,87219,110745,148893,145790,113894,91749,129810,164880,113968,124049,69081,78170,88995,161273,88239,141450,179524,78747,1334753
120520,131357,94687,107657,120898,80907,72985,162060,97947,76486,87148,110816,148872,145888,114072,91764,129840,164878,113916,124120,69040,78185,88964,161229,88266,141398,179714,78673,1334783
120482,131297,94792,107732,120876,80918,72977,162094,97942,76592,87161,110842,148906,145896,114103,91741,129814,165012,113778,124291,69119,78213,88983,161293,88315,141413,179835,78635,1335173
120484,131359,94769,107731,120959,80871,72923,162241,97866,76601,87172,110864,148923,145819,114083,91688,129799,165080,113780,124356,69181,78300,89013,161256,88394,141445,179950,78625,1335183
120482,131393,94809,107743,121081,80887,72926,162254,97886,76567,87131,110875,148960,145822,114215,91711,129661,165150,113779,124405,69155,78332,88997,161264,88495,141513,180131,78577,1335093
120472,131364,94734,107727,121057,80954,73006,162312,97901,76667,87134,110844,148936,145721,114179,91661,129708,165142,113630,124518,69149,78292,88966,161365,88394,141564,180085,78567,1334883
120631,131406,94809,107618,121030,80925,72952,162451,97960,76711,87116,110893,148808,145852,114221,91699,129911,164960,113546,124508,69180,78214,88920,161327,88449,141511,179921,78579,1335443
120571,131364,94807,107664,121031,80995,73005,162382,98063,76720,87127,110906,148845,146072,114279,91798,129888,165072,113543,124539,69195,78255,88924,161393,88395,141391,180022,78551,1335433
120544,131394,94723,107692,120949,80982,72976,162289,98075,76723,87223,110935,148915,146034,114315,91710,129872,165160,113662,124469,69111,78257,88927,161419,88368,141428,179921,78628,1336063
120624,131455,94708,107723,121069,80970,72993,162304,98056,76773,87236,110890,148865,145998,114285,91613,129908,165149,113607,124628,69092,78146,88943,161348,88381,141499,180085,78618,1336213
120600,131566,94688,107736,121091,80943,72974,162201,98075,76760,87232,110882,148853,146174,114263,91690,129876,165072,113622,124730,69141,78140,88859,161370,88412,141605,180191,78647,1335013
120683,131547,94562,107693,121123,80911,72965,162303,98027,76666,87168,110851,149006,146125,114216,91691,129876,165230,113677,124601,69110,78183,88863,161388,88391,141742,180218,78595,1335023
120723,131517,94577,107686,121119,80998,73029,162463,98061,76623,87126,110873,149029,146125,114275,91702,129736,165215,113689,124551,69141,78128,88866,161399,88374,141661,180195,78579,1334743
120662,131591,94534,107613,121183,81063,73094,162495,98076,76689,87162,110861,148974,146074,114159,91650,129663,165187,113635,124596,69165,78179,88803,161418,88347,141621,180142,78593,1335543
120687,131708,94628,107463,121171,81087,73113,162517,98056,76649,87112,110863,148903,145933,114120,91511,129607,165091,113628,124542,69142,78131,88840,161479,88262,141611,180143,78555,1337653
120593,131845,94662,107457,121084,81108,73174,162438,98099,76683,87131,110806,148785,145988,114091,91477,129570,164964,113602,124690,69145,78187,88767,161454,88267,141535,180276,78572,1337813
120574,131919,94574,107388,121004,81056,73075,162453,98061,76667,87097,110881,148776,145913,114116,91383,129515,164858,113581,124702,69100,78176,88793,161439,88308,141673,180229,78587,1337103
