EURUSD,GBPUSD,USDCHF,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPAUD,AUDCAD,AUDCHF,AUDJPY,AUDNZD,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,CHFJPY,GBPCHF,NZDCHF,CADCHF,CADJPY,GBPCAD,NZDCAD,GBPJPY,GBPNZD,NZDJPY,XAUUSD
111072,131598,98293,104322,129598,76146,72832,173565,98673,74839,79437,104508,145842,143943,109181,84395,115879,152432,106116,129345,69396,75821,80486,168652,92471,138622,181440,75982,1222933
111072,131585,98303,104333,129605,76116,72733,173603,98642,74818,79414,104609,145900,143952,109187,84402,115890,152641,106123,129343,69393,75826,80491,168744,92426,138870,181130,75892,1219443
110933,131370,98435,104424,129850,76057,72721,173684,98748,74861,79420,104533,145828,144044,109199,84436,115845,152490,106067,129309,69419,75786,80408,168874,92376,138463,181185,75928,1213443
110883,131464,98534,104492,129747,76066,72733,173686,98689,74945,79481,104510,145748,143871,109261,84330,115869,152368,106022,129530,69397,75914,80517,169572,92326,138003,181673,75997,1218213
110944,131323,98456,104368,129810,76049,72729,173723,98715,74882,79374,104491,145814,144009,109237,84496,115793,152427,105955,129264,69448,75809,80382,169059,92287,138324,181388,75907,1217213
110979,131065,98417,104087,129801,75992,72778,173826,98634,74787,79096,104366,146010,144051,109222,84665,115521,152410,105748,128979,69578,75798,80177,169111,92339,139073,181080,75754,1220363
110945,131180,98438,104040,129750,75934,72581,173927,98514,74744,79000,104570,146083,143948,109218,84563,115436,152776,105678,129123,69637,75844,80176,169039,92292,139358,181245,75523,1221183
110959,131182,98434,104091,129673,75948,72677,174529,98470,74752,79051,104456,146073,143880,109219,84572,115503,152597,105737,129120,69551,75886,80263,168897,92287,138941,181264,75655,1222260
111088,131547,98326,104329,129372,76273,72825,174547,98664,74993,79570,104691,145620,143718,109235,84435,115904,152468,106089,129342,69555,75981,80630,168780,92345,138584,181355,75982,1221583
111118,131870,98318,104627,129326,76329,72682,174870,98701,75035,79856,104973,145554,143708,109249,84252,116266,152810,106405,129637,69446,75996,80889,168868,92514,138003,180938,76044,1218553
111044,131956,98360,104635,129468,76164,72306,174854,98599,74909,79691,105292,145768,143767,109227,84141,116196,153499,106368,129784,69427,75949,80807,168831,92623,137827,181143,75658,1219433
111109,132004,98342,104673,129459,76108,72023,174929,98515,74837,79657,105624,145962,143838,109266,84165,116310,154196,106431,129806,69506,75937,80839,168686,92675,137181,181037,75389,1219933
111033,132061,98446,105310,129490,76115,72091,174942,98546,74925,80151,105536,145852,143771,109316,84067,116941,153947,106968,130004,69689,76004,81315,168861,92594,137564,181221,75918,1216773
111049,132101,98335,105504,129234,76275,72253,175119,98562,75001,80469,105525,145568,143509,109203,84054,117168,153622,107278,129895,69536,76070,81627,168943,92666,137285,181370,76233,1215883
110989,132096,98324,105429,129420,76302,72231,174968,98735,75017,80437,105590,145438,143638,109133,84016,117022,153583,107213,129876,69354,75953,81454,168933,92686,137281,181458,76157,1212963
111074,132198,98075,105647,129311,76363,72166,174592,98733,74888,80668,105776,145432,143628,108941,84010,117353,153846,107709,129651,69497,75826,81692,168833,92499,137182,181595,76241,1214163
111119,132401,98039,105866,129236,76472,72242,174339,98818,74964,80953,105807,145282,143606,108944,83918,117648,153737,107972,129799,69483,75838,81906,168942,92325,137369,180550,76479,1213504
111034,132429,98046,105415,129353,76438,72155,174318,98865,74936,80571,105890,145229,143627,108869,83796,117056,153803,107490,129849,69397,75771,81478,168914,92442,137044,180231,76063,1212403
111513,133717,97764,105767,129403,76394,72063,174288,98844,74679,80794,105968,145944,144296,109022,83383,117946,154669,108175,130721,69458,75528,81724,169067,92420,136414,179799,76220,1208823
111146,133257,97942,105822,129226,76280,71834,174110,98562,74704,80714,106147,145685,143628,108863,83396,117624,154658,108036,130510,69476,75772,81880,168857,92322,136482,179771,76019,1210083
111117,132947,98161,105699,129400,76206,71810,173685,98599,74799,80542,106081,145791,143783,109076,83571,117458,154664,107671,130497,69490,75839,81673,168661,92356,136546,179851,75902,1212723
111040,133210,98233,105352,129237,76328,71981,173776,98629,74971,80407,106004,145454,143506,109078,83351,116991,154192,107241,130843,69609,75989,81510,168334,92336,137237,180412,75835,1208973
111068,133298,98067,105395,129181,76289,71963,173268,98541,74806,80400,105970,145566,143473,108925,83312,117067,154267,107466,130707,69607,75892,81579,168590,92410,137964,180234,75845,1207563
111131,133200,98049,105309,128749,76404,72082,172834,98355,74906,80453,105952,145428,143074,108963,83420,117037,154096,107396,130598,69528,76134,81785,169714,92559,138065,180292,75913,1205993
111195,133075,97981,105378,128902,76347,72052,173071,98401,74799,80447,105919,145622,143329,108952,83550,117182,154254,107540,130383,69528,75990,81741,169642,92557,138166,179514,75928,1202503
111210,133297,98027,105451,128853,76373,72124,172795,98397,74859,80530,105849,145591,143292,109015,83422,117278,154121,107564,130658,69658,76055,81829,169272,92513,139078,179133,76058,1203462
111131,133280,98066,105351,128970,76315,71980,172847,98413,74833,80394,105976,145599,143326,108983,83373,117084,154326,107420,130698,70031,76015,81678,170073,92520,139360,179198,75831,1202583
111191,133406,98069,105332,128903,76302,71963,172695,98346,74821,80367,105967,145695,143330,109047,83332,117122,154427,107397,130823,70162,76050,81707,170031,92636,139258,178515,75811,1202423
111126,133259,98090,105343,128970,76259,71920,172793,98346,74793,80355,105983,145663,143321,109021,83368,117069,154420,107373,130710,70497,76020,81657,170398,93016,139664,178535,75768,1203203
111121,133390,98123,105246,128970,76292,71854,172589,98383,74851,80289,106135,145621,143311,109036,83294,116959,154570,107250,130880,70535,76060,81596,170223,93129,140169,178529,75629,1204663
111060,133508,98151,105140,129089,76116,71586,172437,98249,74703,80024,106298,145879,143366,109006,83175,116774,155070,107114,131032,70559,76010,81438,170282,93309,139590,178456,75266,1203013
111164,133908,98102,105458,129060,76180,71467,172721,98309,74728,80335,106552,145892,143467,109053,83001,117236,155462,107488,131359,70509,75991,81706,170709,93306,141423,178435,75373,1204793
111128,134087,98129,105758,129060,76231,71523,172694,98374,74780,80613,106518,145704,143429,109057,82861,117523,155290,107759,131578,70482,76004,81925,170527,93460,141011,178792,75641,1205463
111327,134462,98005,106193,128790,76647,71844,172437,98701,75111,81385,106644,145223,143380,109108,82785,118229,154881,108347,131775,70428,76075,82441,170457,93427,140516,178439,76291,1208763
111303,134600,97977,106078,128938,76495,71467,172728,98618,74941,81139,106990,145478,143508,109052,82677,118075,155666,108256,131870,70554,75964,82256,170330,93337,140331,178469,75815,1209524
111260,134244,98014,105758,128970,76336,71529,173224,98437,74812,80729,106670,145727,143488,109055,82863,117676,155470,107900,131568,70516,75973,81998,170333,93255,140483,178456,75656,1207353
111182,133960,98048,105664,129190,76253,71411,173419,98497,74757,80567,106731,145782,143637,109015,82986,117490,155615,107757,131345,70512,75873,81777,170327,93220,140266,178152,75458,1208283
111251,133932,98050,105595,129081,76312,71662,173472,98492,74816,80575,106441,145758,143599,109082,83059,117482,155160,107683,131317,70639,75935,81794,170769,93279,140227,178164,75673,1207393
111324,133692,97965,105863,128956,76464,71797,173156,98592,74901,80942,106457,145569,143556,109064,83259,117857,154980,108052,130961,70669,75944,82081,171250,93625,140559,178152,76006,1209377
111381,134150,97960,105890,128917,76525,71885,173092,98644,74952,81029,106408,145524,143577,109111,83012,117957,154870,108087,131408,70684,75964,82127,171242,93887,140407,178434,76119,1209841
111410,133610,97883,105926,128943,76453,71834,173094,98564,74826,80978,106388,145702,143650,109054,83375,118021,155020,108207,130780,70748,75892,82141,171158,93930,140508,178467,76093,1211083
111358,133711,97897,105763,128813,76500,71730,173104,98530,74884,80904,106608,145544,143438,109019,83275,117784,155178,108027,130898,70641,75978,82097,171305,94018,140378,178392,75866,1212554
111220,133704,97944,105718,128688,76539,71584,173105,98483,74957,80907,106879,145294,143126,108940,83177,117587,155299,107929,130946,70631,76089,82140,171266,94016,140386,178430,75678,1212943
111162,133400,98060,105980,128672,76391,71501,175010,98281,74902,80952,106797,145494,143030,109008,83323,117820,155391,108066,130807,70640,76190,82355,171095,93925,140360,178234,75778,1212763
110811,132927,98372,105923,129135,76038,71301,174668,98183,74788,80539,106588,145678,143091,109005,83349,117377,155307,107654,130758,70758,76148,82013,171451,93837,141214,178367,75527,1212533
110703,132291,98269,105815,129370,75853,71273,174431,98110,74528,80256,106384,145924,143216,108790,83673,117150,155252,107672,129996,70898,75941,81786,171562,93896,141806,178540,75422,1213173
110580,131903,98344,105639,129769,75852,71305,174499,98420,74588,80121,106331,145762,143497,108752,83827,116823,155007,107407,129718,71098,75761,81395,172013,93987,142774,178338,75326,1212783
110618,131776,98366,105404,129715,75883,71400,174697,98418,74635,79979,106234,145751,143487,108812,83937,116602,154849,107149,129613,71044,75810,81248,171408,94183,142779,178001,75262,1211043
110644,131983,98341,105585,129546,75962,71401,174312,98391,74692,80202,106342,145632,143331,108807,83823,116835,154887,107364,129784,71039,75889,81497,171443,94496,141981,178045,75393,1210983
110614,132032,98299,105528,129435,75950,71364,174284,98294,74654,80143,106387,145611,143171,108735,83767,116732,154926,107342,129782,70884,75923,81519,171155,94455,141533,177696,75310,1211703
110687,132185,98284,105442,129359,75973,71433,174506,98263,74661,80101,106316,145665,143181,108791,83726,116720,154882,107275,129911,70875,75954,81502,171470,94468,141409,177387,75319,1210833
110244,131857,98172,104808,129725,75630,71084,174615,98089,74206,79189,106416,145470,143019,108235,83466,115564,155164,106480,129356,70853,75412,80702,171841,94336,141523,177588,74367,1211813
110493,132039,98247,105450,129450,75921,71358,174794,98264,74575,80057,106294,145428,143028,108574,83626,116529,154680,107256,129720,70973,75852,81430,172238,94408,142054,177622,75283,1210103
110578,132345,98321,105534,129411,75938,70817,174675,98264,74657,80137,107194,145563,143096,108726,83529,116700,156048,107304,130128,71002,75952,81533,172488,94289,141526,177487,74738,1212553
110557,132313,98357,105393,129563,75888,70725,174803,98310,74635,79976,107256,145647,143238,108741,83539,116522,156240,107134,130142,71117,75895,81334,172536,94324,141419,177453,74544,1212513
110569,132401,98357,105437,129584,75886,70792,175368,98327,74638,80011,107154,145676,143279,108752,83495,116582,156115,107177,130228,71233,75881,81352,172744,94416,141342,176847,74645,1214713
110681,132533,98306,105595,129489,75890,70881,175744,98257,74596,80136,107023,145823,143319,108807,83494,116878,156074,107395,130280,71311,75894,81538,172636,94439,141369,177548,74850,1214673
110615,132276,98341,105527,129517,75862,70744,175804,98239,74595,80052,107190,145793,143265,108781,83610,116733,156285,107289,130078,71636,75904,81464,172725,94451,140796,177169,74660,1216883
110637,132238,98334,105545,129458,75940,70945,175401,98299,74670,80148,107009,145671,143229,108799,83651,116778,155877,107315,130031,71508,75936,81518,172659,94551,139987,177361,74884,1216653
110651,132438,98312,105495,129428,75958,70958,175927,98299,74671,80130,107002,145650,143212,108788,83534,116735,155870,107287,130199,71692,75938,81496,172856,94783,139328,177465,74863,1214893
110683,132392,98293,105442,129366,75971,71023,175835,98270,74666,80105,106920,145669,143181,108791,83593,116706,155765,107255,130125,71741,75957,81493,173278,94824,138892,177607,74892,1215203
110573,132233,98346,105629,129466,75898,71044,175647,98250,74636,80168,106785,145664,143156,108747,83609,116800,155562,107392,130037,71688,75941,81576,173507,95404,139348,177528,75050,1215213
110514,132531,98373,105557,129334,76009,71134,175462,98292,74765,80231,106809,145379,142927,108716,83377,116661,155286,107293,130366,71632,76040,81608,173692,95285,139319,177767,75093,1216693
110508,132724,98377,105670,129322,76061,71181,174811,98349,74819,80370,106811,145269,142906,108720,83256,116776,155177,107396,130564,71671,76052,81700,173652,95207,139371,177976,75221,1217547
110424,132265,98375,105593,129576,75896,70986,175270,98331,74658,80141,106874,145469,143080,108634,83481,116605,155489,107324,130112,71728,75901,81483,173808,95148,138148,178178,74962,1218853
110492,132309,98346,105597,129471,75920,71004,174739,98279,74658,80166,106884,145518,143051,108666,83501,116680,155550,107360,130113,71577,75938,81550,173851,95130,139225,178349,74984,1216603
110570,132585,98297,105728,129470,75939,71054,174759,98306,74641,80287,106833,145582,143154,108690,83387,116908,155543,107544,130324,71573,75902,81652,173894,95092,139668,177983,75129,1214233
110510,132430,98376,105547,129668,75831,71031,174662,98319,74592,80036,106714,145711,143291,108715,83437,116644,155514,107279,130271,71727,75845,81389,173508,95085,139447,177716,74978,1214143
110642,132483,98282,105494,129943,75854,71038,174599,98551,74541,80015,106734,145844,143772,108744,83506,116724,155673,107316,130202,71706,75611,81172,173038,95086,139587,177886,74945,1215324
110665,132848,98408,105851,130020,75820,71024,174778,98565,74606,80254,106712,145937,143884,108905,83295,117144,155738,107550,130726,71611,75668,81404,173162,95182,139939,178897,75183,1215288
110752,132766,98232,106008,129840,75949,71146,174391,98604,74601,80509,106708,145801,143799,108797,83410,117408,155600,107901,130415,71554,75636,81635,173326,95185,139579,179037,75423,1216373
110708,132564,98247,106143,129735,75890,71039,173869,98441,74552,80548,106791,145860,143625,108769,83502,117514,155772,108024,130234,71593,75707,81805,173167,95172,139561,178924,75406,1215893
110746,132635,98172,106066,129652,75948,71077,173628,98453,74553,80553,106812,145793,143581,108721,83487,117467,155734,108028,130206,71547,75700,81800,173121,95095,139710,179302,75392,1215643
110685,132586,98255,106116,129469,75920,71087,173722,98280,74587,80560,106749,145767,143301,108756,83472,117457,155624,107985,130264,71565,75867,81950,173007,95080,139590,179480,75439,1216072
110709,132498,98251,106161,129369,76020,71164,173805,98331,74682,80699,106763,145612,143226,108779,83551,117533,155492,108031,130179,71446,75922,82046,172929,95013,139669,179768,75546,1218483
110748,132538,98229,106145,129442,75905,71146,173960,98243,74556,80565,106636,145873,143356,108792,83546,117559,155584,108028,130189,71291,75859,81987,171560,94889,139890,179573,75518,1217793
110733,132505,98227,106103,129494,75800,70535,173901,98153,74451,80442,107413,146033,143404,108778,83549,117497,156910,107982,130151,71293,75808,81925,170798,94864,140245,179737,74852,1215453
110741,132709,98256,106243,129511,75805,70588,173863,98164,74478,80533,107349,146064,143422,108814,83433,117658,156812,108107,130392,71237,75846,82022,171024,94648,139661,180046,74996,1211013
110680,132638,98286,106173,129574,75764,70422,174232,98155,74456,80432,107537,146056,143404,108781,83431,117508,157090,108006,130357,71281,75832,81929,170541,94734,139707,180057,74772,1207923
110675,132539,98284,105962,129717,75464,70317,174315,97876,74161,79965,107276,146633,143562,108780,83490,117276,157321,107795,130259,71292,75744,81679,170537,94700,140172,179995,74519,1207683
110682,132153,98306,105732,129899,75160,70254,174440,97619,73875,79462,106927,147237,143772,108807,83743,117028,157462,107537,129909,71286,75656,81383,170582,94752,139773,179898,74287,1210983
110731,132204,98259,105937,129829,75254,70314,174610,97691,73938,79721,106981,147117,143758,108803,83750,117310,157410,107794,129901,71197,75659,81583,170558,94842,139755,179596,74493,1210623
110779,132283,98243,105878,129786,75317,70344,174340,97739,73985,79744,107028,147058,143773,108833,83730,117295,157407,107756,129953,71065,75673,81568,170470,94730,140616,179486,74484,1213213
110750,132153,98292,105787,129813,75223,70317,174105,97637,73933,79574,106931,147203,143767,108858,83792,117160,157423,107605,129891,71100,75697,81479,170105,94582,140735,179858,74393,1212483
110734,132264,98318,106046,129788,75308,70363,174328,97726,74034,79859,106978,147024,143717,108875,83709,117430,157288,107842,130030,70967,75729,81694,170190,94828,140699,180300,74625,1213333
110663,132124,98301,105917,129846,75139,70214,174236,97549,73854,79580,106974,147248,143683,108780,83747,117209,157533,107735,129870,70918,75686,81564,170091,94716,140674,180053,74371,1213533
110593,131848,98282,105950,130133,74950,70137,174200,97522,73655,79408,106816,147532,143918,108695,83874,117176,157603,107789,129576,70909,75502,81407,170171,94766,140688,179909,74317,1212853
110664,131876,98288,106078,130054,75020,70271,174337,97551,73717,79577,106709,147447,143866,108745,83886,117368,157350,107900,129614,70927,75554,81554,170533,94770,140659,179913,74541,1213563
110623,131955,98273,106184,130185,74913,70251,174474,97513,73612,79542,106595,147645,144013,108713,83826,117471,157396,108035,129671,70882,75466,81553,170828,94723,140677,179902,74600,1215303
110585,131678,98309,106100,130134,74946,70350,174242,97516,73671,79513,106488,147534,143905,108717,83973,117336,157115,107909,129441,70898,75524,81520,170878,94785,140589,179678,74647,1214503
110314,131353,98567,106177,130374,74937,70363,174243,97684,73857,79564,106459,147183,143815,108735,83972,117129,156703,107707,129465,70907,75583,81433,170985,94682,140987,179689,74714,1215693
110242,131219,98601,106444,130464,74841,70211,174568,97628,73787,79659,106550,147280,143825,108704,84006,117348,156941,107937,129379,71032,75555,81578,170705,94645,140815,180080,74741,1214733
110236,131225,98540,106397,130383,74809,70208,174608,97526,73710,79592,106504,147329,143727,108628,83996,117292,156930,107957,129302,71041,75557,81594,170943,94623,140436,180600,74702,1216343
110104,131358,98508,106384,130246,74887,70302,174630,97525,73762,79665,106480,147002,143410,108463,83818,117137,156540,107980,129392,71191,75610,81671,170937,94812,139724,180202,74796,1215073
110129,131240,98503,106134,130272,74943,70470,175186,97613,73811,79535,106314,146930,143465,108489,83907,116888,156217,107735,129267,71205,75590,81460,171099,94872,140050,179913,74794,1214983
110137,131181,98582,106094,130314,74981,70406,174781,97697,73912,79547,106458,146866,143522,108580,83952,116851,156363,107602,129316,71332,75632,81404,171190,94937,140053,180134,74702,1215223
110115,130906,98554,105947,130281,75020,70448,174654,97724,73927,79480,106445,146758,143457,108524,84109,116667,156232,107490,129003,71339,75624,81312,173025,94951,139793,180490,74645,1216493
110152,130885,98548,106058,130218,75081,70472,174613,97756,73982,79626,106491,146687,143435,108552,84148,116828,156230,107609,128978,71390,75657,81438,172193,95078,140256,181012,74746,1216473
110190,130877,98547,106132,130276,75051,70475,174613,97760,73954,79650,106445,146795,143551,108589,84184,116947,156281,107685,128971,71356,75623,81458,172022,95118,139932,181163,74798,1214533
110189,131069,98536,106097,130178,75031,70502,174280,97684,73941,79614,106364,146812,143454,108599,84033,116931,156214,107634,129185,71510,75673,81480,172142,95194,139686,181386,74807,1212903
110170,130974,98553,106157,130200,75067,70545,174562,97729,73985,79685,106358,146729,143444,108577,84101,116960,156080,107683,129069,71566,75655,81511,172179,95171,139880,181288,74890,1210713
110176,131078,98577,106177,130222,75135,70514,174736,97831,74067,79780,106510,146604,143472,108613,84037,116986,156167,107691,129214,71583,75682,81528,171482,95208,140110,181474,74877,1211873
110133,131044,98600,106118,130267,75066,70428,175038,97775,74011,79657,106544,146689,143464,108592,84031,116874,156301,107610,129205,71599,75671,81453,171526,95395,139701,181476,74741,1210943
110138,130832,98569,105868,130297,74943,70208,175031,97639,73865,79339,106700,146940,143503,108564,84173,116605,156792,107387,128955,71702,75626,81240,171741,95249,139458,181363,74337,1211183
110143,130856,98615,105950,130262,75046,70489,175600,97743,73997,79507,106418,146745,143474,108617,84159,116699,156178,107426,129038,71868,75684,81325,171881,95221,139669,181560,74689,1210863
110041,130757,98668,106037,130326,74938,70433,175806,97654,73933,79459,106352,146815,143409,108576,84150,116688,156155,107449,129007,71774,75687,81351,171948,95098,139613,181710,74690,1210753
110111,130806,98603,105968,130233,74988,70508,175651,97648,73937,79463,106309,146812,143398,108577,84168,116687,156092,107451,128977,71683,75692,81357,171865,95271,139738,181990,74723,1210693
110153,131091,98579,106024,130204,75009,70563,175602,97654,73936,79526,106260,146829,143423,108588,84017,116792,156032,107538,129220,71872,75687,81417,172023,95007,139282,182483,74817,1208023
110174,131029,98564,106150,130232,75006,70559,175650,97669,73922,79616,106262,146858,143477,108594,84071,116953,156060,107679,129141,72050,75659,81495,172332,94976,139167,182947,74903,1207923
109884,130838,98711,106143,130419,74886,70549,175600,97652,73913,79482,106102,146712,143311,108471,83980,116641,155683,107508,129143,72105,75666,81373,172820,94915,138687,182814,74885,1208023
109944,130955,98698,106332,130557,74817,70479,175808,97666,73837,79553,106113,146927,143535,108517,83950,116911,155918,107717,129246,72223,75577,81436,173064,95055,138810,183070,74944,1210985
110015,131497,98764,106442,130487,74831,70472,175883,97631,73896,79649,106141,146994,143551,108652,83654,117104,156039,107759,129863,72205,75665,81561,173161,95066,138897,183262,75014,1211033
110064,131868,98737,106648,130487,74937,70418,175778,97772,73985,79918,106373,146853,143619,108677,83460,117385,156230,107998,130196,72157,75649,81721,173541,95145,139064,183597,75107,1211323
110106,131692,98662,106540,130530,74884,70313,176118,97734,73877,79780,106456,147020,143717,108634,83604,117309,156523,107968,129927,72109,75566,81613,173131,95173,139033,183169,74912,1212233
110116,131732,98769,106493,130566,74869,70313,175676,97741,73938,79725,106435,147058,143772,108761,83587,117269,156535,107807,130105,72058,75625,81553,173055,95111,139169,182536,74882,1211263
109949,131396,98968,106592,130825,74696,70251,175257,97711,73919,79619,106286,147168,143837,108814,83669,117201,156434,107690,130033,72082,75628,81468,172875,95124,139054,182102,74886,1212033
109968,131563,98901,106521,130948,74640,70255,175303,97728,73814,79504,106202,147303,143995,108761,83579,117144,156453,107687,130110,72084,75506,81336,172386,95034,138506,182208,74838,1211623
110077,131729,98618,106733,130300,74839,70331,175388,97499,73799,79875,106366,147059,143432,108558,83560,117492,156431,108215,129899,71984,75668,81905,172930,95109,138634,182232,75070,1212223
110043,131739,98736,106643,130390,74837,70302,175376,97567,73882,79805,106406,147022,143489,108653,83524,117357,156455,107992,130064,71765,75702,81777,172270,95198,138640,181875,74977,1211573
110058,131855,98707,106681,130468,74838,70302,175093,97625,73864,79838,106409,147033,143586,108636,83460,117414,156477,108065,130143,71788,75636,81759,172222,95061,138604,181307,75005,1211683
110046,131675,98733,106855,130487,74829,70238,174924,97629,73877,79956,106489,147041,143591,108656,83567,117592,156603,108210,130006,71817,75646,81880,172046,94915,138980,181299,75061,1211663
110037,131472,98731,106853,130595,74747,70206,174464,97602,73790,79868,106422,147188,143702,108640,83686,117581,156686,108212,129794,71723,75578,81809,171635,94962,139081,181147,75021,1236883
110178,132112,98706,106980,130549,74785,70192,174295,97619,73807,80005,106481,147302,143832,108749,83390,117872,156904,108375,130391,71616,75585,81940,171646,94919,138864,180463,75092,1239403
110129,132012,98706,106871,130567,74744,70226,174360,97587,73777,79888,106329,147248,143780,108715,83347,117708,156683,108228,130332,71583,75575,81833,171141,94842,139245,180816,75056,1239363
110095,132367,98719,107204,130726,74710,69664,174634,97654,73743,80092,107204,147310,143923,108690,83165,118029,157950,108558,130667,71728,75490,81992,171164,94697,139963,180631,74692,1239293
110102,132255,98710,107147,130734,74637,69681,174433,97562,73669,79974,107066,147486,143939,108682,83238,117974,157927,108535,130541,71825,75483,81946,170921,94697,140629,180863,74665,1239303
110161,132438,98647,107182,130693,74645,69607,174415,97544,73629,80001,107191,147555,143971,108671,83166,118073,158182,108633,130639,71856,75459,81997,170967,94770,140293,180591,74611,1240753
110094,132269,98702,107376,130687,74624,69729,174538,97509,73650,80127,106978,147503,143871,108667,83228,118218,157813,108771,130549,71796,75506,82154,170881,95069,140283,180673,74875,1241373
110246,132333,98564,107220,130568,74723,69748,174534,97554,73644,80116,107091,147511,143943,108663,83297,118207,157984,108764,130428,71868,75467,82110,170980,95107,140052,180440,74789,1243973
110219,132216,98581,107169,130532,74750,69751,174340,97559,73681,80106,107124,147426,143870,108657,83350,118128,157940,108696,130332,71924,75499,82090,171063,94993,140139,180016,74756,1244123
110358,132201,98449,107105,130452,74947,69896,174451,97756,73780,80270,107184,147221,143965,108652,83466,118207,157811,108774,130149,71847,75449,82092,170944,95167,140591,180674,74869,1245313
110341,132331,98446,107092,130432,74904,69900,174403,97684,73733,80211,107113,147283,143918,108627,83373,118173,157780,108764,130268,71746,75456,82095,171261,95405,140482,180440,74862,1248083
110279,132168,98493,107094,130454,74863,69827,174738,97649,73727,80169,107166,147282,143853,108621,83428,118106,157850,108717,130176,71774,75477,82080,171410,95351,140658,180571,74784,1245143
110374,132593,98559,107197,130435,74899,69740,174653,97684,73811,80290,107351,147339,143964,108784,83236,118324,158188,108752,130677,71667,75540,82174,171565,94686,140699,181361,74767,1241953
110321,132386,98783,106830,130479,74926,69816,174684,97750,74006,80041,107278,147218,143944,108981,83325,117862,157947,108133,130768,71579,75685,81869,171600,94627,140475,182440,74591,1241323
110143,131957,98745,106044,130544,74978,69882,175003,97869,74031,79510,107252,146876,143782,108763,83463,116804,157540,107379,130292,71488,75617,81223,171309,94566,141331,183214,74111,1241753
110232,132042,98612,105647,130398,75079,69994,175698,97889,74031,79316,107222,146800,143733,108706,83475,116459,157416,107118,130205,71565,75606,81010,171179,94391,141149,183122,73949,1241973
110149,131834,98693,106313,130663,74928,69765,175940,97890,73940,79655,107356,146987,143922,108713,83542,117106,157813,107707,130106,71617,75513,81354,171402,94268,141904,182768,74176,1241533
110116,131731,98750,106312,130511,74853,69675,175830,97679,73912,79576,107389,147089,143711,108743,83582,117067,157970,107644,130081,71592,75643,81448,171260,94431,141698,182818,74080,1241583
110429,131800,98522,106127,130348,74979,69926,175932,97721,73862,79569,107179,147257,143939,108796,83777,117199,157840,107701,129846,71621,75566,81411,171192,94370,141937,183132,74217,1241233
110101,131963,98813,106365,130395,74944,69755,175875,97707,74039,79709,107377,146865,143566,108782,83420,117115,157738,107617,130393,71436,75745,81550,171393,94402,142018,183207,74194,1241023
109933,132098,98886,106341,130329,74974,69836,176236,97698,74130,79726,107315,146610,143275,108714,83214,116910,157340,107526,130620,71532,75852,81585,171627,94476,141882,183361,74268,1240293
110149,132151,98691,105982,130557,74963,69873,175981,97857,73977,79446,107242,146912,143801,108711,83343,116740,157586,107372,130416,71599,75573,81168,171371,94172,141687,185500,74058,1240850
110072,132087,98700,105825,130609,74908,69890,176003,97824,73928,79270,107134,146919,143758,108646,83323,116488,157420,107203,130364,71453,75550,81019,171288,94249,141587,185455,73968,1242653
110090,132042,98676,105879,130658,74891,69780,176157,97837,73892,79290,107274,146977,143838,108632,83366,116564,157687,107285,130287,71108,75500,81024,171648,94222,141706,185079,73892,1244207
110134,132029,98674,105877,130904,74877,69874,175939,98004,73878,79278,107128,147062,144164,108674,83407,116611,157536,107288,130271,70821,75356,80874,171708,94003,141544,185009,73989,1244203
110217,132028,98612,105736,130847,74968,70011,175862,98081,73922,79267,107031,146995,144214,108690,83471,116543,157359,107208,130192,70963,75345,80800,172142,93613,142125,185162,74031,1245243
110237,132308,98557,105805,130856,74930,69933,176624,98050,73849,79276,107059,147053,144261,108662,83297,116645,157533,107287,130414,71042,75297,80830,172716,93245,141424,184733,73997,1245583
110251,132169,98562,106183,130870,74915,69964,176517,98033,73826,79544,107022,147119,144289,108673,83395,117063,157490,107710,130265,71013,75284,81115,172372,93354,139929,184640,74295,1245783
110260,132271,98531,105908,130808,74972,70095,177102,98059,73865,79400,106904,147036,144225,108641,83343,116777,157215,107473,130323,70766,75303,80954,171967,93380,139495,184760,74242,1243803
110317,132343,98493,105787,130724,75042,70030,177161,98084,73903,79386,107112,146982,144207,108653,83341,116698,157450,107396,130344,70819,75323,80913,171952,93482,140154,185103,74087,1245293
110281,132420,98528,105728,130855,74974,69930,177388,98094,73865,79263,107162,147067,144302,108659,83266,116597,157617,107285,130470,70736,75273,80785,171645,93320,140041,185294,73939,1245093
110234,132322,98535,105845,130989,74722,69801,177216,97868,73618,79088,107001,147496,144392,108620,83299,116684,157850,107405,130375,70442,75200,80791,171408,93373,139872,185200,73890,1245053
110225,132306,98523,105765,131036,74684,69850,177070,97850,73572,78986,106889,147564,144431,108596,83301,116579,157740,107333,130343,70346,75164,80702,171553,93339,140362,185568,73878,1244953
110240,132210,98516,105867,131084,74733,69930,176848,97952,73616,79117,106821,147480,144501,108603,83372,116712,157556,107449,130240,70480,75132,80755,171555,93257,140464,186448,74041,1244883
110302,132270,98452,105800,131047,74794,69988,176364,98002,73627,79127,106821,147451,144546,108595,83382,116704,157530,107450,130215,70696,75103,80721,171861,92831,140050,187307,74051,1245973
